Feature ID,Taxon,Confidence
4b3c4bd60d4071c1adeabb6c5ed35bcb,Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellophyceae_X; Mamiellales; Mamiellales_X; Mamiellales_XX; Mamiellales_XXX; Mamiellales_XXX sp.,1
b80c9a3de33855b5ef7d54beb8afbaf5,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999881538
dd87eb6b83b7d24005e299347c42e94f,Eukaryota; Archaeplastida; Chlorophyta,0.798159709
8766d8605cf111c1be9d9bc4781d1db2,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.953978735
408b888ba11feda062d07d98ad29588f,Eukaryota,1
8ea5cacb16c4b0749bd48ec0a62bb247,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae; Chaetocerotales; Chaetocerotales; Chaetocerotaceae,0.725841895
abe39d2949a8f4caa647591e342f786d,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.746291384
d536522dff81586b788ee4acdbadb881,Eukaryota,1
906050236e026f9e703e96d99fb69071,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.876604856
bc13a8f6afa703399c40d5879cc68221,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.931194317
a23c69ef951ca481ad37a4fbb323db65,Eukaryota,1
f9cf48d5885396077bf14d14cd00b84f,Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Dictyochophyceae_XXX; Dictyochophyceae_XXXX; Dictyochophyceae_XXXXX; Dictyochophyceae_XXXXX sp.,0.999997277
7b7b1b6d6c7d52bb43e2fea9d7579d16,Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Dictyochophyceae_XXX; Dictyochophyceae_XXXX; Dictyochophyceae_XXXXX; Dictyochophyceae_XXXXX sp.,0.999918998
706ddb7ffa0872a7000de5fb92d3c918,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.931023341
3e0d37b692e34a50c0158137bb6d55ad,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.99998862
ed643935a1b12aca62c130d7a08f0e36,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999987339
fba742170f0b28ebf7b0ba386228e104,Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Dictyochophyceae_XXX; Dictyochophyceae_XXXX; Dictyochophyceae_XXXXX; Dictyochophyceae_XXXXX sp.,0.999956904
5986c7d0b1e93c3097f19d8cd990bf7e,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae,0.783786923
68b138f5ba082db144307ebedf5bc038,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.920621561
b508874ffa7265e003fb60f5d83bbc5a,Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellophyceae_X; Mamiellales; Mamiellales_X; Mamiellales_XX; Mamiellales_XXX; Mamiellales_XXX sp.,1
07819f9e248691987fdc2fe9b88c5df3,Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae-Synurophyceae; Chrysophyceae-Synurophyceae_X; Chrysophyceae-Synurophyceae_XX; Chrysophyceae-Synurophyceae_XXX; Chrysophyceae-Synurophyceae_XXXX; Chrysophyceae-Synurophyceae_XXXXX; Chrysophyceae-Synurophyceae_XXXXX sp.,0.999999884
11e45f38b19f42fbb07344de80ac22a0,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999999635
5af16c664fa0a90a40e95e1550987bb2,Eukaryota,1
46734a0ffcda72128d185a0ce026e870,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999966185
e92947fc9ce2f439a924321d140c6f71,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.831225392
d97058df3f2f68aab9cfce02bc55b06e,Eukaryota,1
5b38bd684f6e44d265c9c1a37f295e57,Eukaryota,1
6650a2a459486396d1b4adf59d05f4d5,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.887675881
eefeb078fd8ebcb29efd4490714977c0,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariales_X; Bacillariaceae; Bacillariaceae_X; Bacillariaceae_X sp.,0.880476354
afcbab843aadf29d6f50f3f5721c9a03,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.792350224
e216d31c94fd0eff426bd5e5bc253204,Eukaryota,1
4ddc1cea95efe63e646dce3aedbcfa99,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae; Rhizosoleniales; Rhizosoleniales_X; Rhizosoleniaceae; Rhizosoleniaceae_X; Rhizosoleniaceae_X sp.,0.999906243
8e484ae3ac0ef4820f323e36a71e882d,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.992276993
fe7a81ac0b720c46f416bd60261f6fe2,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,1
71b60a342fbaf6a73f3b5b80923ef4a5,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999998151
e0393d5ccd9334c32c4f140c9c1ff5e5,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyceae,0.813272285
9fd24c9024267c8bc71e8e36fa0eae86,Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Dictyochophyceae_XXX; Dictyochophyceae_XXXX; Dictyochophyceae_XXXXX; Dictyochophyceae_XXXXX sp.,0.999220126
431c1ba218785456c673f42c41fb35c5,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.807265189
e5789a7fedeef373b68f28d67184ab51,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999999342
c0e0c9687670447ffd8cf3039a1589e7,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.91343919
0cf8fa088816b9c2e4b63ab8773658ba,Eukaryota; Archaeplastida,0.95034447
d7fb2f4ee75b899ad158b7f0cdff8a96,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.999696837
3ffab9270a04fa4de6ec7c00436178d2,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999451892
